split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,line,n,tau,tau_used,c_index,brier
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,2,840,18.0,18.0,0.6333235024862286,0.1582044291950451
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,3,438,12.0,12.0,0.6886318685610422,0.1456676733069234
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,3,438,12.0,12.0,0.7390079987211269,0.1283030896994623
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,3,438,12.0,12.0,0.5941777432635312,0.1692634525772912
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,dynasurv,4,198,12.0,12.0,0.6783409786556656,0.121298873417836
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,oracle,4,198,12.0,12.0,0.7128471900050006,0.11149164459679
legacy_reused_holdout,1,bestCI,2,2,0.0,heterogeneity,naive_km,4,198,12.0,12.0,0.5072435433306662,0.1605080164526652
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,1,1977,24.0,24.0,0.658303249561977,0.1770450022855189
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,1,1977,24.0,24.0,0.7194827200206306,0.1386761554684245
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,1,1977,24.0,24.0,0.5466674568662621,0.1713558306599224
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,2,840,18.0,18.0,0.6524479190466563,0.1756914829826776
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,2,840,18.0,18.0,0.6991375646630157,0.1417048975111261
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,2,840,18.0,18.0,0.594186973398875,0.1773040568999824
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,3,438,12.0,12.0,0.6614754060444461,0.150225048286082
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,3,438,12.0,12.0,0.7086303923868581,0.1320405190193218
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,3,438,12.0,12.0,0.564342386292463,0.1729675384249279
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,dynasurv,4,198,12.0,12.0,0.6780751789851386,0.1164760760293537
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,oracle,4,198,12.0,12.0,0.74446536452974,0.1017862708969978
legacy_reused_holdout,1,bestCI,0,0,0.5,heterogeneity,naive_km,4,198,12.0,12.0,0.4823617783310218,0.1495545172745033
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,dynasurv,1,1977,24.0,24.0,0.6726197609795864,0.1563802245970368
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,oracle,1,1977,24.0,24.0,0.7175930626756208,0.1373057373726526
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,naive_km,1,1977,24.0,24.0,0.5715427419661775,0.1656685839257785
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,dynasurv,2,840,18.0,18.0,0.6577148658748814,0.1560292083009065
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,oracle,2,840,18.0,18.0,0.6985264527248098,0.1300535667878372
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,naive_km,2,840,18.0,18.0,0.5891167976711118,0.1682275227121395
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,dynasurv,3,438,12.0,12.0,0.6708404756158848,0.1523521220574641
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,oracle,3,438,12.0,12.0,0.6853541293860727,0.147622925253233
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,naive_km,3,438,12.0,12.0,0.5629988866707278,0.17952933785336
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,dynasurv,4,198,12.0,12.0,0.6846385817560361,0.1166600538842773
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,oracle,4,198,12.0,12.0,0.735400094986396,0.1098956417892511
legacy_reused_holdout,1,bestCI,1,1,0.5,heterogeneity,naive_km,4,198,12.0,12.0,0.5134793036189464,0.1599935680795453
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,dynasurv,1,1977,24.0,24.0,0.675684945900422,0.1706101446612764
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,oracle,1,1977,24.0,24.0,0.7215170348335721,0.1389231628766407
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,naive_km,1,1977,24.0,24.0,0.5893862210689065,0.1735285241171102
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,dynasurv,2,840,18.0,18.0,0.6973289894600608,0.142051319835342
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,oracle,2,840,18.0,18.0,0.7304123901886832,0.1239267243555307
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,naive_km,2,840,18.0,18.0,0.6284503236340094,0.1583415413017921
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,dynasurv,3,438,12.0,12.0,0.6730732235828861,0.1490720823117188
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,oracle,3,438,12.0,12.0,0.7289520201733788,0.1341846524602079
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,naive_km,3,438,12.0,12.0,0.5971457108175287,0.1722174395496776
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,dynasurv,4,198,12.0,12.0,0.6942194989077689,0.1226477979608837
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,oracle,4,198,12.0,12.0,0.7156731570061307,0.1131849132282559
legacy_reused_holdout,1,bestCI,2,2,0.5,heterogeneity,naive_km,4,198,12.0,12.0,0.5098432619654856,0.163072648333072
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,dynasurv,1,1977,24.0,24.0,0.7167065958526218,0.1674956266806753
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,oracle,1,1977,24.0,24.0,0.7616077561730198,0.1266783601849151
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,1,1977,24.0,24.0,0.5327253669663844,0.1771245810390143
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,dynasurv,2,840,18.0,18.0,0.6658197408610583,0.1600748517578558
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,oracle,2,840,18.0,18.0,0.726464412088716,0.1285359626839591
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,2,840,18.0,18.0,0.5719408587937023,0.1784821165044814
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,dynasurv,3,438,12.0,12.0,0.6500168535666518,0.1544904561601394
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,oracle,3,438,12.0,12.0,0.703443371852354,0.1402018277435271
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,3,438,12.0,12.0,0.5716816346699231,0.1720473398023133
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,dynasurv,4,198,12.0,12.0,0.6819085174288808,0.1139510380692528
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,oracle,4,198,12.0,12.0,0.7537270546981435,0.1053053608627916
legacy_reused_holdout,1,bestCI,0,0,2.0,heterogeneity,naive_km,4,198,12.0,12.0,0.5519173197877711,0.1491855828104277
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,1,1977,24.0,24.0,0.7144187975152358,0.1493700195751434
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,1,1977,24.0,24.0,0.761141402060896,0.126970980494377
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,1,1977,24.0,24.0,0.5524929925624243,0.172881298018681
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,2,840,18.0,18.0,0.6670264326035711,0.1485207672712764
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,2,840,18.0,18.0,0.7198794489212865,0.1202121861373731
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,2,840,18.0,18.0,0.5693085626144934,0.1731020461906874
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,3,438,12.0,12.0,0.6673920144965553,0.1465765416892298
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,3,438,12.0,12.0,0.6955661504095921,0.138263545444729
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,3,438,12.0,12.0,0.5830334020630068,0.1665869540910002
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,dynasurv,4,198,12.0,12.0,0.6568675974329797,0.1196513669819358
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,oracle,4,198,12.0,12.0,0.7246185838286917,0.1137255326114114
legacy_reused_holdout,1,bestCI,1,1,2.0,heterogeneity,naive_km,4,198,12.0,12.0,0.5336396989578807,0.1611085965462853
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,1,1977,24.0,24.0,0.7124041287808576,0.1676741907167785
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,1,1977,24.0,24.0,0.7535213583906831,0.1307717070852943
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,naive_km,1,1977,24.0,24.0,0.5718318497899381,0.1811067407605681
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,2,840,18.0,18.0,0.6984448107481646,0.1348283314310401
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,2,840,18.0,18.0,0.7440366981610946,0.1165960868039086
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,naive_km,2,840,18.0,18.0,0.6049088860591768,0.1620126443924997
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,3,438,12.0,12.0,0.6510506823787716,0.1566965180446764
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,3,438,12.0,12.0,0.726478419369832,0.1478126183530284
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,naive_km,3,438,12.0,12.0,0.5831352064449776,0.180105361615649
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,dynasurv,4,198,12.0,12.0,0.699967277144592,0.1307333510775949
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,oracle,4,198,12.0,12.0,0.7284407600130858,0.1129424908887634
legacy_reused_holdout,1,bestCI,2,2,2.0,heterogeneity,naive_km,4,198,12.0,12.0,0.523184750738437,0.1632100157365596
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,dynasurv,1,1977,24.0,24.0,0.6837916570549445,0.1628301352391759
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,oracle,1,1977,24.0,24.0,0.7287641610528272,0.1350279051949559
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,naive_km,1,1977,24.0,24.0,0.5616240992114688,0.1708305705640979
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,dynasurv,2,840,18.0,18.0,0.656216455459214,0.1666203692606795
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,oracle,2,840,18.0,18.0,0.6991855565471249,0.138600957406952
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,naive_km,2,840,18.0,18.0,0.5984981378481052,0.1743324336624731
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,dynasurv,3,438,12.0,12.0,0.6619160246887025,0.1427502776658664
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,oracle,3,438,12.0,12.0,0.6977705120216743,0.1360348361423163
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,naive_km,3,438,12.0,12.0,0.5800378587416732,0.1662564060473547
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,dynasurv,4,198,12.0,12.0,0.6827794210972318,0.1089959264986148
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,oracle,4,198,12.0,12.0,0.7534777263422535,0.1009390788804254
legacy_reused_holdout,1,bestCI,0,0,0.5,strength,naive_km,4,198,12.0,12.0,0.5384718417764531,0.1465830711326274
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,dynasurv,1,1977,24.0,24.0,0.693908249071804,0.1613288244623822
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,oracle,1,1977,24.0,24.0,0.7276455073301513,0.1376587541974323
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,naive_km,1,1977,24.0,24.0,0.5883619083418352,0.1681892542109815
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,dynasurv,2,840,18.0,18.0,0.6690624026431293,0.1475852023877427
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,oracle,2,840,18.0,18.0,0.7052665373051392,0.1263690183150557
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,naive_km,2,840,18.0,18.0,0.5939310548571147,0.1683170131566737
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,dynasurv,3,438,12.0,12.0,0.6391777956323019,0.1641389527468084
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,oracle,3,438,12.0,12.0,0.6889669016934457,0.145520289043186
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,naive_km,3,438,12.0,12.0,0.5864260209336376,0.175101433546854
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,dynasurv,4,198,12.0,12.0,0.6617329146324937,0.1183033566919234
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,oracle,4,198,12.0,12.0,0.7197998705415452,0.1148853379807208
legacy_reused_holdout,1,bestCI,1,1,0.5,strength,naive_km,4,198,12.0,12.0,0.5256502364011275,0.160087164308564
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,dynasurv,1,1977,24.0,24.0,0.6942448209506682,0.1676735438351217
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,oracle,1,1977,24.0,24.0,0.7280018593378131,0.1375173016298621
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,naive_km,1,1977,24.0,24.0,0.5984629564939253,0.172916922543573
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,dynasurv,2,840,18.0,18.0,0.6999373346761233,0.1454073199755247
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,oracle,2,840,18.0,18.0,0.7305103152951243,0.1239200258206641
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,naive_km,2,840,18.0,18.0,0.6426946580008732,0.1563957948767899
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,dynasurv,3,438,12.0,12.0,0.652411883423138,0.1600454477449701
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,oracle,3,438,12.0,12.0,0.7255707781407719,0.1372643893276799
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,naive_km,3,438,12.0,12.0,0.5935048803789588,0.1729813616208154
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,dynasurv,4,198,12.0,12.0,0.6629523533994804,0.1307183362133344
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,oracle,4,198,12.0,12.0,0.7194539111995129,0.1145613880121983
legacy_reused_holdout,1,bestCI,2,2,0.5,strength,naive_km,4,198,12.0,12.0,0.517789594374165,0.1611523885701824
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,dynasurv,1,1977,24.0,24.0,0.680652917056064,0.175658349866612
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,oracle,1,1977,24.0,24.0,0.7274829236807805,0.1348094713971803
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,naive_km,1,1977,24.0,24.0,0.5842432508384049,0.1677983650783076
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,dynasurv,2,840,18.0,18.0,0.6542580083193924,0.1739830809530102
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,oracle,2,840,18.0,18.0,0.6963912272707458,0.1375076997446968
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,naive_km,2,840,18.0,18.0,0.5978537398184056,0.1714645414974651
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,dynasurv,3,438,12.0,12.0,0.6718264703509528,0.1453233464325205
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,oracle,3,438,12.0,12.0,0.696877876782451,0.1348124562695214
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,naive_km,3,438,12.0,12.0,0.5881223602892961,0.1624250123895352
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,dynasurv,4,198,12.0,12.0,0.707441544359801,0.1116018564975408
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,oracle,4,198,12.0,12.0,0.7553569341494208,0.1012584935733919
legacy_reused_holdout,1,bestCI,0,0,1.0,strength,naive_km,4,198,12.0,12.0,0.5483158330789292,0.1441487290434109
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,dynasurv,1,1977,24.0,24.0,0.6960733281506426,0.161315601857478
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,oracle,1,1977,24.0,24.0,0.7294846309105668,0.1368245891044959
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,naive_km,1,1977,24.0,24.0,0.5928722253175224,0.1668118812153778
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,dynasurv,2,840,18.0,18.0,0.667565893074234,0.1538820638510394
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,oracle,2,840,18.0,18.0,0.7080089295875261,0.1253257041554174
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,naive_km,2,840,18.0,18.0,0.6028828124427195,0.1659613663623318
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,dynasurv,3,438,12.0,12.0,0.6430341701316554,0.1662687110873559
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,oracle,3,438,12.0,12.0,0.6881411612724253,0.1475302919012485
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,naive_km,3,438,12.0,12.0,0.5750354984397259,0.1785380205041848
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,dynasurv,4,198,12.0,12.0,0.6659976354384863,0.1209500984002274
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,oracle,4,198,12.0,12.0,0.7143616048941956,0.1175095998376163
legacy_reused_holdout,1,bestCI,1,1,1.0,strength,naive_km,4,198,12.0,12.0,0.5018057826466077,0.1556767341726399
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,dynasurv,1,1977,24.0,24.0,0.6882573586963115,0.1676091376387467
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,oracle,1,1977,24.0,24.0,0.7262467294942127,0.1395131137055505
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,naive_km,1,1977,24.0,24.0,0.6094171458370177,0.1718824473860988
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,dynasurv,2,840,18.0,18.0,0.7078621405565706,0.1357646378069364
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,oracle,2,840,18.0,18.0,0.7308800819661367,0.1226992280797335
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,naive_km,2,840,18.0,18.0,0.6551276405669592,0.1505947148798518
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,dynasurv,3,438,12.0,12.0,0.6718917893771335,0.1532122780763066
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,oracle,3,438,12.0,12.0,0.7243987622062157,0.1368903783484143
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,naive_km,3,438,12.0,12.0,0.5993472009400054,0.1722560191356896
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,dynasurv,4,198,12.0,12.0,0.6896942137511684,0.1217925053501648
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,oracle,4,198,12.0,12.0,0.7137667096545712,0.115074265747902
legacy_reused_holdout,1,bestCI,2,2,1.0,strength,naive_km,4,198,12.0,12.0,0.5003721452942339,0.1550660228215246
