split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,line,arm,kind,n,rmse_S,rmst_mae,rmst_bias
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,ET alone,factual,7,0.0,1.4500271938722165e-05,-1.4500271938722165e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,MONOCT std alone,factual,109,0.0,1.8497497664664923e-05,-1.6041667478979604e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,POLYCT alone,factual,78,0.0,1.690192677180254e-05,-1.4195259494440505e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,ET alone,counterfactual,191,0.0,1.7286560503445005e-05,-1.31235610843439e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,MONOCT std alone,counterfactual,89,0.0,1.7233501200268946e-05,-1.6076371142280154e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,POLYCT alone,counterfactual,120,0.0,1.8692783650375856e-05,-1.4245172098074447e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET alone,factual,483,0.0,9.76420041085755e-06,-9.492364943470265e-06
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET+ANTI-CDK wo CT,factual,1765,0.0,8.330675171419012e-06,-8.10530985248615e-06
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,MONOCT std alone,factual,780,0.0,1.545498213941161e-05,-1.476654667275631e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,POLYCT alone,factual,421,0.0,1.2672735351220196e-05,-1.190006139339475e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET alone,counterfactual,2970,0.0,1.10107055569856e-05,-1.0132333133998349e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET+ANTI-CDK wo CT,counterfactual,1490,0.0,1.1579358323783883e-05,-1.0780232917486285e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,MONOCT std alone,counterfactual,2673,0.0,1.0868326311063483e-05,-1.0723071311127482e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,POLYCT alone,counterfactual,3032,0.0,1.0993168988539853e-05,-1.0332839643234474e-05
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET alone,factual,336,0.1549835652729857,2.432202751402586,0.656820981567395
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET+ANTI-CDK wo CT,factual,1326,0.1124676764944474,1.8079025508328763,-0.1135107606951715
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,MONOCT std alone,factual,141,0.107198357038828,1.7614305417277685,-0.1146943775393922
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,POLYCT alone,factual,174,0.1408489991708683,1.9964735940004728,0.5821287551694603
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET alone,counterfactual,1641,0.1308981961786623,2.1068497306109286,0.0233139209947495
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET+ANTI-CDK wo CT,counterfactual,651,0.1485000047150029,2.248508355216753,0.939188542254724
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,MONOCT std alone,counterfactual,1836,0.1104388839967595,1.9030083651351417,-0.9359419044221166
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,POLYCT alone,counterfactual,1803,0.1251161329227705,1.9114705080704213,0.2297044512133498
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET alone,factual,118,0.1745377828699417,2.2794878068661313,0.4332245284656448
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET+ANTI-CDK wo CT,factual,379,0.1752601264774304,1.9934305479754688,0.8171483136303354
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,MONOCT std alone,factual,267,0.1452447691989458,1.8142250167515368,0.4314298686812857
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,POLYCT alone,factual,76,0.15543578948557,1.8222056986595605,0.2569571583514174
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET alone,counterfactual,722,0.1838958632504409,2.2951557983822553,0.68302227795103
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET+ANTI-CDK wo CT,counterfactual,461,0.228895540609489,2.7769628995112385,2.165316236658748
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,MONOCT std alone,counterfactual,573,0.141124214409735,1.8758906162918576,-0.5035631454191526
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,POLYCT alone,counterfactual,764,0.1681795087204185,2.002030011705318,0.4109511678774971
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET alone,factual,22,0.134040728735444,1.085065897568692,0.0340692008762075
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET+ANTI-CDK wo CT,factual,60,0.1358067264423278,1.096986439058134,-0.0939182677982237
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,MONOCT std alone,factual,263,0.1505791812920177,1.3046198764269434,0.2879369711118598
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,POLYCT alone,factual,93,0.1493480245509739,1.2497669393301576,0.0432355965636197
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET alone,counterfactual,416,0.1888989913527776,1.5377846582121,0.7096173529518962
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET+ANTI-CDK wo CT,counterfactual,378,0.1909148084751464,1.492318650729895,0.7774664345627234
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,MONOCT std alone,counterfactual,175,0.1376633344999375,1.1483314596695118,-0.1229456507155221
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,POLYCT alone,counterfactual,345,0.1690477112604244,1.3941795695472623,0.3890580667179221
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,ET alone,factual,7,0.1697883116017066,1.581273807957667,-0.43728628979102
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,MONOCT std alone,factual,109,0.1544417715137128,1.2902110367932411,0.2907831622807714
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,POLYCT alone,factual,78,0.172720197868228,1.424560252674992,0.0987410942460605
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,ET alone,counterfactual,191,0.1889014277823619,1.5934285444307117,0.3753220655393717
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,MONOCT std alone,counterfactual,89,0.1538272619371995,1.3118017522819847,0.0397918694913035
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,POLYCT alone,counterfactual,120,0.1751956887130182,1.413585795901008,0.3707997219720745
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET alone,factual,483,0.1593363732347889,2.321200935991071,0.5579728003236651
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET+ANTI-CDK wo CT,factual,1765,0.129327218799187,1.8235740206405575,0.0869965133802868
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,MONOCT std alone,factual,780,0.1423976254035489,1.55962540559875,0.2646700715331695
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,POLYCT alone,factual,421,0.1517071227928107,1.6941046639443298,0.3148262785411001
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET alone,counterfactual,2970,0.1580536843078463,2.039901065376102,0.3024537247067462
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET+ANTI-CDK wo CT,counterfactual,1490,0.187328061251614,2.2201713328165686,1.2775200257531665
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,MONOCT std alone,counterfactual,2673,0.12114241598726,1.8281021484918127,-0.7575402287073216
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,POLYCT alone,counterfactual,3032,0.1445763307967745,1.8557237803416091,0.2990912986314016
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET alone,factual,287,0.1659110483660996,2.486771591647645,2.29638079217745
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET+ANTI-CDK wo CT,factual,1415,0.108659624393333,1.6681446904912467,1.5921431853691816
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,MONOCT std alone,factual,139,0.122417398431066,1.920890989096854,1.5584858032482432
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,POLYCT alone,factual,136,0.1158858793783119,1.794256825112546,-0.6192599210585541
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET alone,counterfactual,1690,0.1324378993439978,1.987070182798902,1.807203384524123
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET+ANTI-CDK wo CT,counterfactual,562,0.1506997576225577,2.382826350186694,2.1297819350871863
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,MONOCT std alone,counterfactual,1838,0.0893913212987767,1.2995986369394623,0.709692490166706
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,POLYCT alone,counterfactual,1841,0.1360167878176695,2.0572335542893363,-1.4828218773932027
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET alone,factual,121,0.1171817321932146,1.3471732718196527,0.2618389372568322
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET+ANTI-CDK wo CT,factual,365,0.0973570847628627,1.0702085048116208,0.3366120602714457
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,MONOCT std alone,factual,269,0.1068997584644359,1.3474889954453568,-0.0307880926154582
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,POLYCT alone,factual,85,0.1321661021474489,1.569937369465379,-0.7265535229707432
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET alone,counterfactual,719,0.1235192039062147,1.4373091608978403,0.1110164769733097
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET+ANTI-CDK wo CT,counterfactual,475,0.1279781838440411,1.5520607090398166,0.4569092054313801
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,MONOCT std alone,counterfactual,571,0.0976442588752811,1.173760103155182,-0.0241815639378502
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,POLYCT alone,counterfactual,755,0.1232678926743408,1.4707961358511137,-0.5302252722042918
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET alone,factual,14,0.1157647025171561,1.0469325306947836,-0.898381109294722
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET+ANTI-CDK wo CT,factual,57,0.1034469405780947,0.7587355086993848,-0.3328018531664888
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,MONOCT std alone,factual,274,0.1151779062685113,0.9758569322727936,-0.2199046816492226
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,POLYCT alone,factual,93,0.1086509933936544,0.8934911791776444,-0.6381500490516149
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET alone,counterfactual,424,0.1324682818477335,1.1337612636173275,-0.616922057994033
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET+ANTI-CDK wo CT,counterfactual,381,0.1274318751791891,1.0350367700035472,-0.4169374222580543
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,MONOCT std alone,counterfactual,164,0.099852709595838,0.7956441240021639,-0.3326599868176712
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,POLYCT alone,counterfactual,345,0.1242730472934742,1.0112772482517378,-0.1852330748842354
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,ET+ANTI-CDK wo CT,factual,11,0.0772814986272359,0.595035796850586,-0.4974310094903757
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,MONOCT std alone,factual,117,0.1258460425151609,1.0616021511643123,-0.3509489727678356
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,POLYCT alone,factual,65,0.1410470661209968,1.2497763265195303,-0.7359402270169717
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,ET+ANTI-CDK wo CT,counterfactual,187,0.1487038271388173,1.267171035308884,-0.6838712315120488
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,MONOCT std alone,counterfactual,81,0.1143615225011479,1.02067008454609,-0.2792785426601554
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,POLYCT alone,counterfactual,133,0.1403841007411632,1.2589407950402869,-0.389360119361159
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET alone,factual,422,0.1519949308037285,2.1122475547933157,1.6070295337272005
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET+ANTI-CDK wo CT,factual,1848,0.1061987566216104,1.515608311181048,1.2723509537670916
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,MONOCT std alone,factual,799,0.1154243176822493,1.2779357176323325,0.1339582192142975
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,POLYCT alone,factual,379,0.1226594396003785,1.4295349485676885,-0.6679695726500787
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET alone,counterfactual,2833,0.1302368559758548,1.7198336291526433,1.0139144420049797
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET+ANTI-CDK wo CT,counterfactual,1605,0.1386744432242934,1.687032547397475,0.7023253843774657
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,MONOCT std alone,counterfactual,2654,0.0927389974477546,1.2328708465640277,0.4572077332796995
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,POLYCT alone,counterfactual,3074,0.1319008952548612,1.7612712532210364,-1.0559158957401504
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET alone,factual,287,0.0,8.627992482964298e-06,-8.064541831581383e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET+ANTI-CDK wo CT,factual,1415,0.0,7.006079117379293e-06,-6.9583606488045565e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,MONOCT std alone,factual,139,0.0,1.029215027666928e-05,-1.0263431896247348e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,POLYCT alone,factual,136,0.0,8.734530036776346e-06,-8.531256969090961e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET alone,counterfactual,1690,0.0,7.993900865343492e-06,-7.870600320419305e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET+ANTI-CDK wo CT,counterfactual,562,0.0,8.583165628953343e-06,-8.364016504780271e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,MONOCT std alone,counterfactual,1838,0.0,8.881683447505697e-06,-8.85330989006621e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,POLYCT alone,counterfactual,1841,0.0,8.162721067268072e-06,-8.08142231941961e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET alone,factual,121,0.0,1.3700778243482385e-05,-1.3096215186499792e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET+ANTI-CDK wo CT,factual,365,0.0,1.1712938007166256e-05,-1.1280768689348518e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,MONOCT std alone,factual,269,0.0,1.50656195185426e-05,-1.4662738362768556e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,POLYCT alone,factual,85,0.0,1.4382324477021434e-05,-1.3135229805433572e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET alone,counterfactual,719,0.0,1.3121233300858889e-05,-1.2035281130084004e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET+ANTI-CDK wo CT,counterfactual,475,0.0,1.36488444603176e-05,-1.2198765242356487e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,MONOCT std alone,counterfactual,571,0.0,1.451720889257986e-05,-1.4304172365932686e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,POLYCT alone,counterfactual,755,0.0,1.4043498523075732e-05,-1.3043366167118406e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET alone,factual,14,0.0,1.4306153602142554e-05,-1.3877551040573724e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET+ANTI-CDK wo CT,factual,57,0.0,9.840266397977504e-06,-8.866939982675678e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,MONOCT std alone,factual,274,0.0,1.836245287053352e-05,-1.7624453542322055e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,POLYCT alone,factual,93,0.0,1.7420693612942837e-05,-1.703382197731261e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET alone,counterfactual,424,0.0,1.6790677695181175e-05,-1.50263089513391e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET+ANTI-CDK wo CT,counterfactual,381,0.0,1.691721572110306e-05,-1.5247805986795916e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,MONOCT std alone,counterfactual,164,0.0,1.756770929409924e-05,-1.7199941122497268e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,POLYCT alone,counterfactual,345,0.0,1.764666209506282e-05,-1.5058147350164275e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,ET+ANTI-CDK wo CT,factual,11,0.0,1.006964991083366e-05,-1.006964991083366e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,MONOCT std alone,factual,117,0.0,1.856308010684464e-05,-1.4619517401130627e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,POLYCT alone,factual,65,0.0,1.7859226443429376e-05,-1.6705594979677258e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,ET+ANTI-CDK wo CT,counterfactual,187,0.0,1.75348707792244e-05,-1.3299505800994856e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,MONOCT std alone,counterfactual,81,0.0,1.6826419065098088e-05,-1.6348195744686627e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,POLYCT alone,counterfactual,133,0.0,1.907987097041021e-05,-1.2146198972411493e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET alone,factual,422,0.0,1.0270886636260942e-05,-9.700121463977164e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET+ANTI-CDK wo CT,factual,1848,0.0,8.041388342755017e-06,-7.889471113475293e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,MONOCT std alone,factual,799,0.0,1.587791363951439e-05,-1.4906730237411324e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,POLYCT alone,factual,379,0.0,1.36975406078496e-05,-1.3052122952050972e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET alone,counterfactual,2833,0.0,1.0611756635547074e-05,-9.998530416310202e-06
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET+ANTI-CDK wo CT,counterfactual,1605,0.0,1.3103688615313314e-05,-1.1708045128698522e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,MONOCT std alone,counterfactual,2654,0.0,1.0873362744040616e-05,-1.0770557723548768e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,POLYCT alone,counterfactual,3074,0.0,1.1143829580879612e-05,-1.0258993248328985e-05
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,ET alone,factual,287,0.1582084891521452,2.4518301017021,0.4777361843609775
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,ET+ANTI-CDK wo CT,factual,1415,0.1119060733624433,1.685004524698882,0.2524973869826589
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,MONOCT std alone,factual,139,0.1236752552219896,2.1461604700504515,0.4795745764231356
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,POLYCT alone,factual,136,0.1258303635833672,1.844375589871019,0.5117239866789974
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,ET alone,counterfactual,1690,0.1357587562178101,2.2783572152405474,-0.23068223305455
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,ET+ANTI-CDK wo CT,counterfactual,562,0.1771453392954924,2.6035850888771943,1.913794897247156
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,MONOCT std alone,counterfactual,1838,0.1138153701219334,2.0386495153085415,-1.1795817129006876
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,POLYCT alone,counterfactual,1841,0.1317888232710016,2.0069849158232995,0.3687006208408936
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,2,ET alone,factual,121,0.17114016923178,2.0859683887931553,0.7123859699607595
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,2,ET+ANTI-CDK wo CT,factual,365,0.1561879592047367,1.7836109324603011,0.6306032142287803
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,2,MONOCT std alone,factual,269,0.133854213596855,1.7238993736273405,0.0874272148552112
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,2,POLYCT alone,factual,85,0.1662916003353141,2.076790437216479,0.7246711204766749
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,2,ET alone,counterfactual,719,0.1878588607756976,2.3383680414657797,0.7444948919026141
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,2,ET+ANTI-CDK wo CT,counterfactual,475,0.2474060989115963,3.0279843147897783,2.7066513946554727
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,2,MONOCT std alone,counterfactual,571,0.149796607504839,2.0406120756303996,-1.0261847895042158
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,2,POLYCT alone,counterfactual,755,0.1670316286266227,1.972870653541656,0.7084760842772921
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,3,ET alone,factual,14,0.1774346721176442,1.416271813971714,0.5522422862896209
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,3,ET+ANTI-CDK wo CT,factual,57,0.1547406161494088,0.9993969731494602,0.1598996597024927
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,3,MONOCT std alone,factual,274,0.1450568617496111,1.181984800830238,0.3124276790953841
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,3,POLYCT alone,factual,93,0.116626922206893,0.9030504650422768,-0.0020800419302832
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,3,ET alone,counterfactual,424,0.1892743109002448,1.499578945763474,0.9306997248602066
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,3,ET+ANTI-CDK wo CT,counterfactual,381,0.2130013601233907,1.6363287379783094,1.434847254874496
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,3,MONOCT std alone,counterfactual,164,0.1325645381152747,1.169586349878993,-0.2073460810940429
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,3,POLYCT alone,counterfactual,345,0.1771843076281208,1.3797801000640102,0.6185555234322655
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,4,ET+ANTI-CDK wo CT,factual,11,0.1124093335829844,0.9393502000235006,-0.4452179054223079
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,4,MONOCT std alone,factual,117,0.1682021000661651,1.369680122648281,0.2315174384692001
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,4,POLYCT alone,factual,65,0.1490129390091922,1.3196554296656429,-0.2175021331899062
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,4,ET+ANTI-CDK wo CT,counterfactual,187,0.2471094545109094,2.0231872540140947,1.7113442161163042
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,4,MONOCT std alone,counterfactual,81,0.1508024999923206,1.347616323919545,0.1982666005412235
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,4,POLYCT alone,counterfactual,133,0.1934156004899163,1.617877281622505,0.214207586009084
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,all,ET alone,factual,422,0.1626812916103385,2.3125716104930767,0.5474890504381686
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,all,ET+ANTI-CDK wo CT,factual,1848,0.1233723009743289,1.6788949526334986,0.3201682139704349
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,all,MONOCT std alone,factual,799,0.1416038587514953,1.5596516228036317,0.2539067725806
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,all,POLYCT alone,factual,379,0.1379467698604876,1.5755239144144009,0.3083388519050152
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,all,ET alone,counterfactual,2833,0.1591001632073907,2.177032046796376,0.1906302635921346
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,all,ET+ANTI-CDK wo CT,counterfactual,1605,0.2167662011457458,2.431953043703738,2.0111590761589926
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,all,MONOCT std alone,counterfactual,2654,0.1248150173529111,1.9642789705876775,-1.0444490828085735
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,all,POLYCT alone,counterfactual,3074,0.1496533654415789,1.9113787854367343,0.4735096132468381
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,1,ET alone,factual,298,0.1157836703493225,1.790408071176078,0.9752104054230256
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,1,ET+ANTI-CDK wo CT,factual,1423,0.1029240878201846,1.551994626020982,1.3254683266596776
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,1,MONOCT std alone,factual,137,0.114245813001492,1.8701044194923513,0.7798170276448152
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,1,POLYCT alone,factual,119,0.1182367938572384,1.7536283385127711,-0.7968348924861897
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,1,ET alone,counterfactual,1679,0.1031340522064588,1.546198900538308,0.9114297302779348
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,1,ET+ANTI-CDK wo CT,counterfactual,554,0.1366232993770909,2.229696109795281,1.7509459181287788
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,1,MONOCT std alone,counterfactual,1840,0.0847907429373539,1.260909265114344,0.4458168181763043
