split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,policy,line,n,value,regret,hit_rate,abstain_rate
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,dynasurv,supported,4,198,9.022168059006734,0.4308605771707171,0.4292929292929293,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,dynasurv,supported,all,3453,17.053585192124714,0.4760574032456013,0.563567911960614,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,oracle,line_only,1,1977,21.244325411559885,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,oracle,line_only,2,840,14.634515945886502,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,oracle,line_only,3,438,9.96605360422836,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,oracle,line_only,4,198,9.453028636177452,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,oracle,line_only,all,3453,17.529642595370316,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,naive_km,line_only,1,1977,20.783900402321645,0.4604250092382369,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,naive_km,line_only,2,840,13.912766269197384,0.7217496766891147,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,naive_km,line_only,3,438,9.337678800184458,0.6283748040439053,0.1187214611872146,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,naive_km,line_only,4,198,8.930835806153194,0.5221928300242573,0.398989898989899,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,naive_km,line_only,all,3453,16.98080033756583,0.5488422578044844,0.5111497248769187,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,reference,random,1,1977,20.43105231834102,0.8132730932188605,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,reference,random,2,840,13.72323651096498,0.911279434921522,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,reference,random,3,438,9.429874107117383,0.5361794971109802,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,reference,random,4,198,8.93845267529812,0.514575960879332,0.3333333333333334,0.0
legacy_reused_holdout,1,bestCI,2,2,0.25,gamma,reference,random,all,3453,16.7448038202135,0.7848387751568151,0.2547784535186794,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,factual,1,1977,20.69977852606358,0.5340957825894864,0.5235204855842185,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,factual,2,840,13.806638168467602,0.7756651704785191,0.3202380952380952,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,factual,3,438,9.485151956502836,0.5176654425205363,0.2557077625570776,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,factual,4,198,8.782933886093879,0.2662721125485424,0.5202020202020202,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,factual,all,3453,16.91704479407336,0.5754200542977055,0.439907326962062,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,best_constant,1,1977,20.7736566673634,0.4602176412896647,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,best_constant,2,840,13.855494506570684,0.7268088323754366,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,best_constant,3,438,9.64244784751713,0.3603695515062403,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,best_constant,4,198,8.801004277178562,0.2482017214638593,0.6060606060606061,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,best_constant,all,3453,16.992217092670337,0.5002477557007272,0.562699102229945,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,line_only,1,1977,20.88094728706557,0.3529270215874978,0.6408700050581689,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,line_only,2,840,13.91150098008002,0.670802358866102,0.4178571428571428,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,line_only,3,438,9.680169890330834,0.3226475086925366,0.4703196347031963,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,line_only,4,198,8.803143373388563,0.2460626252538579,0.5959595959595959,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,line_only,all,3453,17.072177935039583,0.420286913331481,0.5624094989863887,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,supported,1,1977,20.88094728706557,0.3529270215874978,0.6408700050581689,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,supported,2,840,13.91150098008002,0.670802358866102,0.4178571428571428,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,supported,3,438,9.698087928743298,0.3047294702800754,0.4771689497716895,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,supported,4,198,8.803143373388563,0.2460626252538579,0.5959595959595959,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,dynasurv,supported,all,3453,17.07445077049416,0.418014077876903,0.5632783087170576,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,oracle,line_only,1,1977,21.233874308653064,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,oracle,line_only,2,840,14.582303338946122,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,oracle,line_only,3,438,10.002817399023373,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,oracle,line_only,4,198,9.04920599864242,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,oracle,line_only,all,3453,17.492464848371064,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,naive_km,line_only,1,1977,20.7736566673634,0.4602176412896647,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,naive_km,line_only,2,840,13.855494506570684,0.7268088323754366,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,naive_km,line_only,3,438,9.64244784751713,0.3603695515062403,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,naive_km,line_only,4,198,8.599285614496372,0.4499203841460493,0.3939393939393939,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,naive_km,line_only,all,3453,16.980650253628614,0.5118145947424515,0.5505357660005792,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,random,1,1977,20.424300552014664,0.8095737566384021,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,random,2,840,13.646432251646033,0.9358710873000908,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,random,3,438,9.46189670637115,0.5409206926522226,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,random,4,198,8.700144945837469,0.3490610528049543,0.5,0.0
legacy_reused_holdout,1,bestCI,0,0,0.5,gamma,reference,random,all,3453,16.71265124221895,0.7798136061521147,0.2643353605560382,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,factual,1,1977,20.72255517088725,0.5247182661684766,0.52250885179565,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,factual,2,840,13.86042507647712,0.7587195087207257,0.3142857142857143,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,factual,3,438,9.51273466137581,0.4836708153469164,0.2602739726027397,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,factual,4,198,8.848592733614007,0.4574699628601027,0.303030303030303,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,factual,all,3453,16.95043376195281,0.5725801532895273,0.4260063712713582,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,best_constant,1,1977,20.78935335317448,0.4579200838812482,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,best_constant,2,840,13.896160473025072,0.7229841121727724,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,best_constant,3,438,9.63741854399836,0.3589869327243653,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,best_constant,4,198,8.882970791028633,0.4230919054454757,0.4242424242424242,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,best_constant,all,3453,17.015158967698223,0.507854947544116,0.5522733854619172,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,line_only,1,1977,20.867120196521498,0.3801532405342375,0.6474456246838645,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,line_only,2,840,14.047766819672992,0.5713777655248562,0.4369047619047619,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,line_only,3,438,9.72162491122864,0.2747805654940857,0.4726027397260274,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,line_only,4,198,9.034811615778622,0.2712510806954884,0.5656565656565656,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,line_only,all,3453,17.115952843350886,0.4070610718914518,0.5693599768317406,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,supported,1,1977,20.86798002272075,0.3792934143349754,0.648457258472433,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,supported,2,840,14.045712547705874,0.5734320374919714,0.4369047619047619,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,supported,3,438,9.699772540915935,0.2966329358067923,0.454337899543379,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,supported,4,198,8.981110560021724,0.3249521364523848,0.4797979797979798,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,dynasurv,supported,all,3453,17.110094210482867,0.4129197047594699,0.562699102229945,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,oracle,line_only,1,1977,21.24727343705573,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,oracle,line_only,2,840,14.619144585197846,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,oracle,line_only,3,438,9.996405476722725,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,oracle,line_only,4,198,9.30606269647411,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,oracle,line_only,all,3453,17.523013915242338,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,naive_km,line_only,1,1977,20.78935335317448,0.4579200838812482,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,naive_km,line_only,2,840,13.896160473025072,0.7229841121727724,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,naive_km,line_only,3,438,9.63741854399836,0.3589869327243653,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,naive_km,line_only,4,198,8.882970791028633,0.4230919054454757,0.4242424242424242,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,naive_km,line_only,all,3453,17.015158967698223,0.507854947544116,0.5522733854619172,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,random,1,1977,20.44387425035408,0.8033991867016484,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,random,2,840,13.701898812795683,0.9172457724021602,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,random,3,438,9.456193481677802,0.5402119950449238,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,random,4,198,8.781827678688147,0.5242350177859627,0.3333333333333334,0.0
legacy_reused_holdout,1,bestCI,1,1,0.5,gamma,reference,random,all,3453,16.741311619187236,0.7817022960551031,0.2547784535186794,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,factual,1,1977,20.64413274200512,0.5640009234070457,0.514921598381386,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,factual,2,840,13.835144565617286,0.7199504368126889,0.3488095238095238,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,factual,3,438,9.452088198902509,0.4803909791256676,0.2694063926940639,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,factual,4,198,8.937949570908792,0.4651055295131035,0.3181818181818182,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,factual,all,3453,16.896814512661997,0.5856618407758543,0.4320880393860411,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,best_constant,1,1977,20.74372684909412,0.464406816318043,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,best_constant,2,840,13.825335320514345,0.7297596819156316,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,best_constant,3,438,9.57091261517755,0.3615665628506225,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,best_constant,4,198,8.983271793698067,0.419783306723827,0.4242424242424242,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,best_constant,all,3453,16.96912168852914,0.5133546649087148,0.5522733854619172,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,line_only,1,1977,20.839298170734413,0.3688354946777507,0.6777946383409206,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,line_only,2,840,14.189718482656929,0.3653765197730476,0.5738095238095238,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,line_only,3,438,9.73848873609334,0.1939904419348345,0.58675799086758,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,line_only,4,198,9.158856282691312,0.2441988177305828,0.6313131313131313,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,line_only,all,3453,17.1438075932104,0.3386687602274503,0.6382855487981466,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,supported,1,1977,20.839298170734413,0.3688354946777507,0.6777946383409206,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,supported,2,840,14.18984272741673,0.3652522750132457,0.575,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,supported,3,438,9.739888569872988,0.1925906081551863,0.5684931506849316,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,supported,4,198,9.169117213347468,0.2339378870744264,0.6060606060606061,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,supported,all,3453,17.144603758013076,0.3378725954247748,0.6348103098754706,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,line_only,1,1977,21.208133665412163,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,line_only,2,840,14.555095002429976,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,line_only,3,438,9.932479178028172,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,line_only,4,198,9.403055100421897,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,line_only,all,3453,17.48247635343785,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,line_only,1,1977,20.74372684909412,0.464406816318043,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,line_only,2,840,13.825335320514345,0.7297596819156316,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,line_only,3,438,9.57091261517755,0.3615665628506225,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,line_only,4,198,8.983271793698067,0.419783306723827,0.4242424242424242,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,line_only,all,3453,16.96912168852914,0.5133546649087148,0.5522733854619172,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,random,1,1977,20.38661378765833,0.8215198777538312,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,random,2,840,13.629990298614892,0.9251047038150856,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,random,3,438,9.390126674562046,0.5423525034661272,0.25,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,random,4,198,8.881864382379108,0.5211907180427875,0.3333333333333334,0.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,reference,random,all,3453,16.688390367855856,0.7940859855819958,0.2547784535186794,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,factual,1,1977,20.68787699226025,0.4742202530921586,0.5816894284269094,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,factual,2,840,13.815428618176243,0.6531404389131238,0.4011904761904762,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,factual,3,438,9.500016191051524,0.4535541648719597,0.3127853881278539,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,factual,4,198,8.7813633847771,0.4652088763088052,0.3585858585858585,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,factual,all,3453,16.91416446418563,0.5146074401312724,0.4908774978279757,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,best_constant,1,1977,20.694005607630476,0.4680916377219328,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,best_constant,2,840,13.730759817433436,0.7378092396559333,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,best_constant,3,438,9.588457422014152,0.3651129339093302,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,best_constant,4,198,8.89901634782336,0.3475559132625449,0.4696969696969697,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,best_constant,all,3453,16.91504110067789,0.5137308036390141,0.5548798146539241,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,line_only,1,1977,20.834987442621216,0.327109802731194,0.7061203844208397,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,line_only,2,840,14.154345629884936,0.3142234272044317,0.6035714285714285,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,line_only,3,438,9.777248930575754,0.1763214253477292,0.6506849315068494,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,line_only,4,198,9.10377467664958,0.142797584436328,0.7272727272727273,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,line_only,all,3453,17.13449259216168,0.2942793121552249,0.6753547639733565,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,supported,1,1977,20.834987442621216,0.327109802731194,0.7061203844208397,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,supported,2,840,14.15646108378423,0.3121079733051372,0.6035714285714285,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,supported,3,438,9.765030996165631,0.1885393597578498,0.634703196347032,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,supported,4,198,9.03293251920323,0.2136397418826748,0.6616161616161617,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,supported,all,3453,17.129395221420122,0.2993766828967835,0.66956269910223,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,line_only,1,1977,21.16209724535241,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,line_only,2,840,14.468569057089368,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,line_only,3,438,9.953570355923484,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,line_only,4,198,9.246572261085904,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,line_only,all,3453,17.428771904316903,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,line_only,1,1977,20.694005607630476,0.4680916377219328,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,line_only,2,840,13.730759817433436,0.7378092396559333,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,line_only,3,438,9.588457422014152,0.3651129339093302,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,line_only,4,198,8.89901634782336,0.3475559132625449,0.4696969696969697,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,line_only,all,3453,16.91504110067789,0.5137308036390141,0.5548798146539241,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,random,1,1977,20.33624522973752,0.8258520156148813,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,random,2,840,13.51337188778494,0.9551971693044256,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,random,3,438,9.403622220231584,0.5499481356919008,0.25,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,random,4,198,8.711988717130259,0.5345835439556456,0.3333333333333334,0.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,reference,random,all,3453,16.623153635500625,0.8056182688162781,0.2547784535186794,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,factual,1,1977,20.70686377385216,0.471745365573667,0.5781487101669196,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,factual,2,840,13.862082590724144,0.6317580373997784,0.4107142857142857,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,factual,3,438,9.52172304535292,0.4168934590073294,0.3310502283105023,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,factual,4,198,8.824578197099473,0.2216689048773361,0.5757575757575758,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,factual,all,3453,16.941616053867442,0.4893736221737261,0.5059368664929047,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,best_constant,1,1977,20.71310272311905,0.4655064163067762,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,best_constant,2,840,13.759052614096962,0.7347880140269567,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,best_constant,3,438,9.573824381545732,0.3647921228145205,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,best_constant,4,198,8.802735705319934,0.2435113966568746,0.6060606060606061,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,best_constant,all,3453,16.92548074955638,0.5055089264847846,0.562699102229945,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,line_only,1,1977,20.86741489547773,0.3111942439480996,0.7187658067779464,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,line_only,2,840,13.984839089956504,0.5090015381674136,0.4964285714285714,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,line_only,3,438,9.729137035329892,0.2094794690303583,0.5730593607305936,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,line_only,4,198,8.894075728296647,0.1521713736801623,0.7272727272727273,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,line_only,all,3453,17.09369623504204,0.3372934409991281,0.64668404286128,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,supported,1,1977,20.86741489547773,0.3111942439480996,0.7187658067779464,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,supported,2,840,13.990317905076791,0.5035227230471265,0.4988095238095238,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,supported,3,438,9.73003446973684,0.2085820346234129,0.5776255707762558,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,supported,4,198,8.894075728296647,0.1521713736801623,0.7272727272727273,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,dynasurv,supported,all,3453,17.095142884613796,0.3358467914273693,0.6478424558355054,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,oracle,line_only,1,1977,21.178609139425827,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,oracle,line_only,2,840,14.49384062812392,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,oracle,line_only,3,438,9.938616504360256,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,oracle,line_only,4,198,9.04624710197681,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,oracle,line_only,all,3453,17.430989676041165,0.0,1.0,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,naive_km,line_only,1,1977,20.71310272311905,0.4655064163067762,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,naive_km,line_only,2,840,13.759052614096962,0.7347880140269567,0.3976190476190476,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,naive_km,line_only,3,438,9.573824381545732,0.3647921228145205,0.4315068493150685,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,naive_km,line_only,4,198,8.802735705319934,0.2435113966568746,0.6060606060606061,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,naive_km,line_only,all,3453,16.92548074955638,0.5055089264847846,0.562699102229945,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,random,1,1977,20.35965724778106,0.8189518916447681,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,random,2,840,13.55527191457143,0.938568713552489,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,random,3,438,9.387492421813988,0.5511240825462648,0.25,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,random,4,198,8.702653043899836,0.3435940580769723,0.5,0.0
legacy_reused_holdout,1,bestCI,1,1,1.0,gamma,reference,random,all,3453,16.644169641051217,0.7868200349899515,0.2643353605560382,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,factual,1,1977,20.637692906989415,0.4996949740401534,0.5604451188669701,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,factual,2,840,13.844223549030666,0.5978325229466945,0.4119047619047619,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,factual,3,438,9.467935854900524,0.4158054948346781,0.3333333333333333,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,factual,4,198,8.953446710048384,0.3840980602925168,0.3888888888888889,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,factual,all,3453,16.89823487151458,0.506299016978892,0.4856646394439617,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,best_constant,1,1977,20.66515969933044,0.4722281816991301,0.6575619625695498,0.0
legacy_reused_holdout,1,bestCI,2,2,1.0,gamma,reference,best_constant,2,840,13.701575561130072,0.740480510847286,0.3976190476190476,0.0
